6.1840096,17.385159,4.1684804,9.054265,5.511255,21.977211,21.603106,6.664136,9.5213375
3.2819626,9.01558,-2.4073417,7.851074,3.2328784,8.988709,47.087193,10.761934,12.355637
3.6973383,17.342724,5.3918614,7.1178074,7.1882052,31.382553,18.157093,2.58426,9.469837
3.2782528,16.6027,5.419337,7.7633743,6.702333,20.893429,26.006699,5.2502584,10.465119
2.6831887,14.201272,14.929908,6.644133,2.6326504,17.037262,25.816473,8.798479,9.521978
1.6249073,14.750739,3.0131223,8.862516,7.859218,28.270418,23.966265,7.0944605,7.403908
2.826352,12.444041,20.502203,9.880415,6.5465245,18.673082,18.230078,6.2144036,6.3634086
1.9461222,15.51296,29.029078,16.728388,18.935774,2.3817492,13.85857,-1.860906,5.5483055
7.8906164,22.688791,4.928505,16.635748,12.002028,13.151806,12.33209,9.456708,5.1512194
2.322916,12.970738,17.893425,9.803343,7.52152,28.712961,12.788953,5.376422,4.740401
1.6357837,9.572168,-0.2661592,14.685338,3.012501,3.5471437,41.888535,26.744194,3.0838132
0.86282885,17.240547,-1.5524155,2.6855552,2.7040265,55.540512,13.0033245,6.415641,7.062091
0.11912804,1.7505256,0.12918945,0.96759164,1.4682022,91.21184,2.3624983,-0.1897195,1.0045692
-0.31086302,1.5221502,1.1100615,2.2097397,5.1488533,80.01204,8.981953,-3.9228606,3.3574026
5.945715,17.642382,8.961482,10.005376,8.529175,22.388935,16.701633,2.5643,9.048021
1.8913115,9.638627,8.536048,7.952525,3.819741,13.435041,36.272312,9.874041,9.613049
0.96339184,3.8881707,2.791805,2.2275062,2.1928067,78.03875,5.984865,0.41913486,2.6499095
11.354082,11.510488,37.615223,12.853401,2.303154,1.1765397,9.305283,5.714606,6.8091125
4.5937386,14.754494,4.1630573,10.896466,8.227613,30.65365,16.669907,6.317733,5.7843647
4.2709994,18.106293,12.5334635,14.331397,11.1835985,11.046516,18.05144,8.206689,5.7733827
7.1035666,16.764359,13.595539,15.362447,8.923701,7.6920457,17.496126,10.095511,5.4202538
0.34073234,1.6641635,1.2947383,1.2045304,0.9832718,90.769325,1.4489003,0.64717084,0.5323115
-0.20905028,0.44080406,-0.06450035,1.043819,1.5067,95.8684,0.43753082,-0.20013668,-0.2006421
5.408133,15.426728,13.216894,12.901475,7.5228415,14.29554,18.393932,9.466005,5.7652397
5.2635055,14.517282,14.517673,15.806197,12.4117565,16.762232,13.1757345,5.8599634,3.6319005
2.6954067,8.825189,7.328609,5.5291777,4.390021,56.150124,8.966766,2.0368152,4.3641458
6.794136,14.69256,28.049593,12.003363,6.4508486,16.745161,6.5382805,4.889401,5.0920978
5.032897,18.152758,9.200694,15.66212,12.975529,7.9621673,20.53746,7.243744,6.3315506
5.404915,20.30723,8.87728,14.363379,11.437186,8.096103,19.975664,7.808809,7.4042907
4.0978017,20.020868,10.113802,10.538494,10.264495,9.956278,23.604963,3.7367716,10.742076
0.58830076,2.6527858,0.9174349,2.1210802,1.4497871,88.33462,1.3135141,1.7457713,0.19833969
-0.2577587,0.38381916,-0.72791785,0.6765977,1.0390042,98.204605,-0.26987848,0.04228769,-0.4123296
7.477824,21.406713,9.063576,14.905817,10.199425,10.423016,14.872813,8.742384,6.562844
7.326716,23.807522,9.0283165,15.696805,11.522689,8.602068,13.23531,8.964658,6.390925
1.8641126,6.7821727,4.7848363,3.8032446,1.9120686,69.092834,5.8477864,3.7111678,2.490078
4.613613,15.448121,11.136371,10.564837,5.61883,21.455706,18.035137,9.59301,6.1624603
4.7633276,18.854322,5.863764,7.8508773,5.774999,27.098051,17.836418,5.75808,9.151099
0.06481994,1.3722341,-0.4652018,0.81226367,0.7568238,95.611046,0.12337947,0.7570587,-0.06845658
5.258458,13.495001,12.868824,14.509787,10.172204,25.915253,10.1157465,7.145161,2.4356823
6.4357886,21.12805,8.2498865,13.975637,9.569105,12.283575,16.256449,9.423704,6.6282277
7.7262263,23.470232,10.483451,15.467375,11.457436,9.649297,11.697901,7.710653,6.5108695
2.6074736,6.90109,5.362834,4.3126884,2.353479,66.65494,5.9372196,2.9312909,2.8956661
1.0967358,4.352587,1.0274104,2.03413,1.5091692,82.53701,3.660686,1.4956694,1.8072387
1.5092425,5.1770377,0.7005729,2.7498846,1.4240118,78.52472,4.8984456,2.9573276,1.8989056
6.3474083,21.095161,11.260395,14.337214,9.525347,9.449118,15.804029,9.843815,6.3775983
7.4171004,23.968279,14.060895,11.097229,7.863082,6.27863,16.591002,5.6503863,10.745526
6.0018744,21.914522,5.4156723,15.547815,13.165476,8.083241,19.186132,7.3907957,7.3074493
7.5310893,21.530607,5.399333,16.244555,12.139872,7.303522,18.082888,8.53446,6.8475075
1.0625483,9.210854,5.856651,11.551017,6.7468376,3.608631,42.11456,13.250816,8.278897
6.7298985,23.315193,8.684093,15.025517,11.899285,8.827966,15.049392,7.6127257,7.180303
6.0199466,22.439795,8.566948,13.289738,10.678052,10.152235,17.581259,7.0278354,8.278541
8.15924,18.459951,9.258999,15.4254055,10.05564,7.7458625,18.21975,8.13832,6.850643
2.5308764,6.8190966,3.201929,3.4190848,1.9729534,70.50274,5.8980446,2.2373996,3.2511477
1.3676544,4.1345134,2.2189596,2.602739,1.7363273,80.83731,3.348036,1.5979668,1.5584536
2.5920458,5.886191,4.203503,3.9906092,2.71321,64.46733,9.720115,1.5562035,4.1560206
