32.244873,14.727543,9.701938,-6.7929716,29.18975,10.075613,12.914277
42.380123,17.721796,6.040694,0.4414336,9.402804,17.50137,10.015558
32.796852,13.26033,9.164909,5.262959,3.3208117,14.285509,24.362177
3.6870792,2.0117714,0.12983584,0.31104746,90.65474,1.5482345,0.542441
6.1196566,-2.8661714,2.36803,-2.3847466,96.05939,-0.8065364,0.13330422
27.314909,16.656229,6.8853564,6.928311,11.154322,17.69958,15.758083
46.76612,0.5978844,15.346193,1.2659589,13.234154,3.4154687,21.32046
16.072037,13.467028,4.3453193,3.5313573,54.931885,2.2966254,5.6420016
19.583553,22.279514,-3.2679522,29.287727,10.99644,2.7690172,19.607143
50.316082,10.824636,16.41801,-6.993393,6.0253386,10.530286,15.977954
44.196354,23.023306,7.675031,-5.0800977,6.519447,14.67475,12.666067
39.28977,33.01913,11.292838,-1.494032,9.61192,8.375813,2.9801095
5.652395,2.51928,-1.848853,-0.93296295,88.20115,4.378889,1.351729
4.3811264,-1.7989273,0.2690324,-2.5966926,98.51227,0.38883007,-0.47720248
39.03957,26.568066,-0.03318043,-2.9908776,7.439929,13.346426,20.28448
44.446186,31.261747,-5.858314,-5.034479,6.2404585,15.978599,17.54081
6.642915,13.264089,-3.729077,3.7676387,68.37741,9.593527,2.3717933
20.147919,24.182377,0.372394,6.9618974,19.33427,22.255838,9.373391
22.041658,39.551834,-2.9581418,-0.61159384,26.579428,14.7702875,3.5774648
3.1785967,1.6802746,-2.0681593,-1.7993664,95.8513,2.6209564,-0.49963665
38.067856,2.5718496,7.838783,2.3723028,22.38834,7.9787526,20.69823
36.7367,28.735735,-2.119112,-3.130973,10.16979,18.62258,14.935705
43.830593,31.015121,-5.1518493,-2.91242,6.8030915,11.202524,19.386377
8.253206,11.782994,-0.31345922,3.8768668,65.32278,4.8731594,6.161138
5.8709683,8.280364,-1.0663826,-0.8679717,82.43051,3.7258632,1.1472857
5.5823264,9.407196,-1.8838602,-1.2053429,78.23649,7.234084,2.4692528
35.88831,29.033825,-3.746226,1.151841,7.031613,20.22962,14.451104
28.565014,48.833084,-6.4720187,7.6259737,3.8337018,10.262693,11.023682
51.943676,21.952854,8.757759,-12.575472,6.720706,11.717773,15.495683
47.693066,19.920795,8.890028,-11.092362,4.5970535,10.544402,23.060848
25.970598,-1.3186314,38.15051,-2.1075006,3.0781486,33.42469,4.4829965
46.080235,30.602137,-1.5968281,-6.072284,6.934803,13.182935,15.193378
41.20966,33.399258,0.10948123,-4.3472395,8.763805,13.815677,11.083705
38.314026,15.244101,13.6599245,-2.5545714,3.4942324,6.195219,27.96088
7.20873,13.237704,-0.23070912,1.4389489,69.53342,3.3939815,5.2512
6.497986,6.272379,-0.018995648,0.43907523,80.2955,2.7778118,3.1382036
9.953365,8.028448,9.481623,1.6964036,63.09667,-0.584766,7.6134887
